time,GCFFracSC,GCF_SCTile,GC_GCF_SCTile,GC_SCTile
731597,2.342260511,1.596591441,0.861503886,0.80531885
731598,1.742906639,1.236070793,1.114336548,0.360520648
731599,1.70662047,1.301620002,1.301620002,0.80531885
731600,1.603708212,1.296937916,1.207978275,0.529075756
731601,0.953132316,0.692948778,0.702312951,0.187283454
731602,1.067468864,0.580578706,0.426069857,0.196647626
731603,0.586993164,0.121734245,0.149826763,0.149826763
731604,0.810984175,0.206011799,0.168555108,0.168555108
731605,0.780550613,0.135780504,0.135780504,0.032774604
731606,1.848253582,1.001966476,0.922371009,0.791272591
731607,3.673330836,1.488903455,1.488903455,1.437400506
731608,1.185363798,0.313699785,0.496301152,0.309017698
731609,1.723663264,0.622717483,0.608671224,0.557168274
731610,1.855276711,0.608671224,0.608671224,0.341792303
731611,9.853169772,9.528045697,8.68058807,8.54012548
731612,3.334394606,1.484221369,1.484221369,0.397977339
731614,1.207650529,0.257514749,0.257514749,0.159190935
731615,0.974014421,0.210693885,0.224740144,0.107687986
731616,4.951353123,3.956362955,3.825264538,3.750351156
731617,31.40490683,37.47541905,28.32194026,27.56812436
731618,26.45800169,28.46708493,28.4108999,15.44152074
731619,16.9932578,16.78059743,16.78059743,0.163873022
731620,16.5217717,15.88631894,15.88631894,0.187283454
731621,60.72066673,65.37597153,65.32446858,61.86908887
731622,71.319131,75.81234198,75.89193745,63.71851297
731623,69.36169117,75.20367076,75.18026032,43.49189999
731624,67.01296938,72.90944845,73.01713644,35.21397135
731625,60.06840528,64.21013203,64.08839779,34.24477947
731626,46.97841558,50.15919094,50.57589662,18.86412585
731627,44.39324843,47.05964978,46.96132597,18.56915442
731628,43.75596966,46.12323251,46.09982208,17.5110029
731629,43.09204982,44.61560071,44.39554265,16.37325592
731630,26.115788,19.78649686,19.72094765,17.62337297
731631,13.72731529,11.2744639,11.2744639,4.485438711
731632,13.72731529,11.2744639,11.2744639,0.585260792
731633,13.07196367,10.75475232,10.75475232,0.678902519
731634,12.98637513,10.67983894,10.67983894,0.57589662
731635,11.31899054,8.919374473,8.919374473,5.07538159
731636,11.31899054,8.919374473,8.919374473,4.471392452
731637,43.65769267,51.44676468,51.44676468,50.77254425
731638,37.80246278,40.58900646,40.78565409,18.48955895
731639,36.55777695,39.42316696,39.10010301,7.233823392
731640,20.6236539,19.93164154,19.92227737,4.302837344
731641,15.02415957,13.10047757,12.91319412,2.13503137
731642,9.613681056,8.563535912,8.563535912,0.407341511
731643,9.914598745,8.226425695,8.226425695,0.023410432
731644,9.888004495,8.160876487,8.160876487,0.009364173
731645,9.888004495,8.160876487,8.160876487,0
731646,10.69285514,9.106657927,9.106657927,2.181852233
731647,8.648796704,6.662608859,6.657926772,0.393295252
731648,8.409120704,5.370353029,5.31885008,0.903642663
731649,5.868667478,3.717576552,3.736304897,0.177919281
731650,4.446998783,2.706245903,2.65942504,0.416705684
731651,2.392405656,1.062833599,1.156475325,0.112370072
731652,3.194821613,1.254799138,1.231388707,0.463526547
731653,3.239020508,1.339076693,1.325030434,0.135780504
731654,4.783406686,2.064800075,1.961794175,0.767862159
731655,3.319786497,1.231388707,1.22670662,0.744451728
731656,2.890111434,1.090926117,1.123700721,0.510347411
731657,45.23667946,46.03895496,41.67993258,41.37091488
731658,39.99096357,41.24449855,39.75559509,23.39170334
731659,26.6409308,25.15684989,24.87592471,20.37175766
731660,15.54391797,11.93932016,11.93932016,10.20694822
731661,15.46273059,11.90186347,11.90186347,1.952430003
731662,12.05047289,9.930705122,9.930705122,4.031276337
731663,7.971907482,5.801104972,5.847925836,4.012547991
731664,5.533851484,3.98913756,3.619252739,3.506882667
731665,2.369791179,1.151793239,1.512313887,1.512313887
731666,2.570371758,1.390579642,1.38121547,1.301620002
731667,2.628101882,1.367169211,1.367169211,0.674220433
731668,1.832709055,1.193932016,1.156475325,1.156475325
731669,0.69683491,0.449480288,0.365202734,0.365202734
731670,0.559602959,0.215375972,0.215375972,0.215375972
731671,0.568920311,0.215375972,0.215375972,0
731672,5.231622811,4.74295346,4.649311733,4.433935762
731673,9.476261822,8.526079221,8.465212099,8.460530012
731674,5.473312108,3.890813747,4.368386553,1.643412305
731675,3.947232887,2.41595655,2.41595655,1.540406405
731676,3.947232887,2.41595655,2.41595655,0.454162375
731677,47.04536942,49.35387209,49.35387209,47.54658676
731678,14.52088211,10.68452102,10.64238225,4.307519431
731679,11.80840903,8.54012548,8.54012548,0.056185036
731680,11.80840903,8.54012548,8.54012548,0.023410432
731681,26.30190093,17.787246,17.787246,11.49452196
731682,12.79356681,7.63180073,7.63180073,6.306770297
731683,12.79356681,7.63180073,7.63180073,5.056653245
731684,53.34193277,52.06480007,52.06480007,50.82872928
731685,20.5877423,16.60736024,16.61204233,5.894746699
731686,9.92569529,8.151512314,8.151512314,1.193932016
731687,3.922605113,2.739020508,2.724974249,0.538439929
731688,3.160080532,2.205262665,2.32699691,0.538439929
731689,38.0976215,36.37044667,29.54396479,29.52991853
731690,1.542045135,0.154508849,0.276243094,0.238786403
731691,0.709523364,0.210693885,0.210693885,0.149826763
731692,1.610824984,0.660174174,0.262196835,0.131098417
731693,1.721696788,0.57589662,0.57589662,0.510347411
731694,5.333645472,3.55370353,1.254799138,0.875550145
731695,2.302556419,1.016012735,1.011330649,0.182601367
731696,1.808502669,0.697630864,0.697630864,0.430751943
731697,1.836080157,0.706995037,0.702312951,0.023410432
731698,4.446624216,3.18381871,3.18381871,2.514280363
731699,6.837344321,6.07266598,6.058619721,5.45931267
731700,48.3321472,51.03474108,51.03474108,51.03474108
731701,11.32062927,11.19486843,11.26509973,11.26509973
731702,2.150529076,2.219308924,2.724974249,2.724974249
731703,2.12309205,1.554452664,1.535724319,1.493585542
731704,1.39315479,0.589942879,0.632081656,0.355838562
731705,1.38393108,0.71635921,0.71635921,0.304335612
731706,1.38393108,0.71635921,0.71635921,0
731707,3.893763461,2.144395543,2.144395543,1.474857196
731708,3.385335706,1.811967413,1.811967413,0.032774604
731709,3.385335706,1.811967413,1.811967413,0.018728345
731710,59.42489934,61.85036052,61.85036052,61.79885757
731711,29.26697256,29.58610357,29.51119019,29.51119019
731712,17.20989793,16.99129132,16.99129132,6.601741736
731713,16.05515498,15.74117427,15.9003652,2.579829572
731714,17.38645941,16.46689765,16.23747542,10.4878734
731715,15.45210226,14.78134657,14.78134657,0.407341511
731716,14.73241877,13.91984268,13.91984268,0.117052158
731717,11.98038206,10.70793145,10.6938852,1.413990074
731718,13.55403128,11.22296095,9.865155913,3.680119861
731719,8.761822268,8.385616631,7.374285982,7.374285982
731720,4.125152168,2.771795112,4.771045978,3.371102163
731721,16.66686956,17.63273715,9.780878359,8.254518213
731722,6.884773855,6.386365765,6.386365765,1.404625901
731723,6.889549583,6.386365765,6.386365765,0.931735181
731724,8.071261354,6.774978931,6.774978931,5.927521303
731725,1.582638824,1.615319786,1.615319786,1.08624403
731726,1.582638824,1.615319786,1.615319786,0.037456691
731727,2.582357899,2.350407342,2.350407342,0.852139713
731728,42.37934264,44.33467553,38.29946624,38.29946624
731729,0.193510628,0.215375972,0.220058058,0.220058058
731730,0.197630864,0.220058058,0.220058058,0.018728345
731731,1.162608859,0.786590505,0.786590505,0.599307051
731732,1.834628711,1.615319786,1.540406405,1.413990074
731733,1.8893623,1.498267628,0.969191872,0.529075756
731734,0.118035397,0.103005899,0.112370072,0.112370072
731735,0.297125199,0.182601367,0.182601367,0.079595468
731736,0.634235415,0.351156475,0.351156475,0.177919281
731737,1.611386834,0.889596404,0.889596404,0.589942879
731738,1.614055623,0.875550145,0.884914318,0.234104317
731739,6.772497425,6.798389362,6.372319506,5.819833318
731740,4.815478977,4.649311733,4.696132597,0.71635921
731741,5.380185411,5.679370728,5.393763461,2.668789212
731742,3.538674033,3.057402378,2.238037269,1.680868995
731743,0.149545838,0.145144676,0.397977339,0.397977339
731744,1.559509317,0.791272591,0.365202734,0.365202734
731745,0,0,0.093641727,0.093641727
731746,0.677638356,0.42138777,0.393295252,0.393295252
731747,0.849330462,0.393295252,0.393295252,0
731748,0.849330462,0.393295252,0.393295252,0
731749,12.73681993,13.68105628,13.68105628,13.41885944
731750,5.975372226,5.819833318,5.248618785,4.209195618
731751,2.926631707,2.547054968,2.547054968,0.950463527
731752,2.941942129,2.547054968,2.547054968,0.004682086
731753,4.148094391,4.040640509,3.928270437,1.390579642
731754,3.573415114,3.160408278,3.160408278,3.076130724
731755,3.626790898,3.048038206,3.048038206,0.070231295
731756,3.662468396,3.038674033,3.038674033,0.018728345
731757,13.90944845,16.14383369,15.9003652,14.04625901
731758,6.095655024,6.138215189,5.988388426,1.629366046
731759,0.946249649,0.847457627,0.847457627,0.402659425
731760,0.946249649,0.847457627,0.847457627,0
731761,1.169819271,1.165839498,1.165839498,0.318381871
731762,1.705637232,1.362487124,1.362487124,1.320348347
731763,1.29337953,1.100290289,1.100290289,0.028092518
731764,1.301058152,1.100290289,1.100290289,0
731765,1.045041671,0.870868059,0.870868059,0.692948778
731766,1.044901208,1.081561944,0.842775541,0.126416331
731767,1.024534132,0.842775541,0.767862159,0.61335331
731768,0.086197209,0.05150295,0.098323813,0.098323813
731769,0.4219028,0.440116116,0.168555108,0.159190935
731770,0.164903081,0.103005899,0.112370072,0.065549209
731771,0.951446765,1.090926117,0.964509786,0.931735181
731772,0.892920685,0.983238131,0.983238131,0.023410432
731773,1.106751568,1.292255829,1.292255829,0.313699785
731774,1.106751568,1.292255829,1.292255829,0.009364173
731775,2.485017324,2.102256766,2.102256766,1.849424103
731776,2.500280925,2.116303025,2.106938852,0.009364173
731777,2.245481787,2.542372881,2.542372881,0.800636764
731778,3.339170334,3.460061804,2.818615975,2.41595655
731779,0.20605862,0.196647626,0.206011799,0.093641727
731780,0.487686113,1.296937916,0.252832662,0.131098417
731781,4.724365577,4.457346193,4.354340294,4.335611949
731782,1.872319506,1.840059931,3.188500796,2.387864032
731783,7.361222961,7.865905047,4.696132597,4.635265474
731784,2.92405656,2.856072666,2.795205544,0.215375972
731785,0.739956925,0.828729282,0.763180073,0.220058058
731786,0.253300871,0.482254893,0.482254893,0.341792303
731787,1.502949714,1.844742017,1.531042232,1.058151512
731788,2.301385898,2.776477198,2.776477198,1.531042232
731789,0.545743984,0.440116116,0.440116116,0.440116116
731790,0.667337766,0.777226332,0.393295252,0.014046259
731791,0.416284296,0.47289072,0.47289072,0.458844461
731792,0.560679839,1.020694822,1.020694822,0.547804102
731793,0.56451915,1.123700721,1.123700721,0.107687986
731794,0.733074258,2.097574679,2.017979212,1.100290289
731795,1.266363892,3.375784249,2.621968349,1.643412305
731796,0.009364173,0.009364173,0.009364173,0.009364173
731797,0.392546119,0.351156475,0.196647626,0.187283454
731798,0.374379624,0.519711583,0.248150576,0.05150295
731799,1.354480757,0.369884821,0.355838562,0.304335612
731800,1.559415676,0.744451728,0.515029497,0.187283454
731801,0.888144957,0.7538159,0.7538159,0.660174174
731802,0.843618316,0.739769641,0.674220433,0.05150295
731803,0.472609795,0.599307051,0.599307051,0.52439367
731804,0.711349377,0.884914318,0.721041296,0.126416331
731805,0.834113681,1.999250866,1.999250866,1.301620002
731806,0.734759809,1.47017511,1.362487124,0.463526547
731807,0.683537784,1.933701657,0.950463527,0.290289353
731808,0.173049911,0.145144676,0.121734245,0.121734245
731809,0,0,0.032774604,0.032774604
731810,0.156943534,0.262196835,0.032774604,0.032774604
731811,0.143786871,0.032774604,0.014046259,0.014046259
731812,1.240425133,1.7136436,1.704279427,1.704279427
731813,1.239956925,1.704279427,1.704279427,0.309017698
731814,8.579267722,8.572900084,8.572900084,8.572900084
731815,2.524019103,2.195898492,2.261447701,0.168555108
731816,6.141071261,6.5455567,5.482723101,4.274744826
731817,5.653853357,8.039142242,8.039142242,2.74838468
731818,7.595327278,10.43168836,10.32400037,2.537690795
731819,0.360801573,0.402659425,0.402659425,0.201329713
731820,0.438617848,0.533757842,0.529075756,0.131098417
731821,0.451961794,0.608671224,0.608671224,0.163873022
731822,3.208446484,2.692199644,2.575147486,2.504916191
731823,2.732980616,2.593875831,2.584511658,0.407341511
731824,2.740565596,2.486187845,2.486187845,0.046820863
731825,1.967319037,1.025376908,1.025376908,1.011330649
731826,0.343196929,0.285607267,0.365202734,0.365202734
731827,12.27516621,12.60417642,7.833130443,7.833130443
731828,53.97687049,57.65989325,57.65989325,57.65989325
731829,21.01994569,22.1041296,21.81384025,14.11649031
731830,5.842775541,5.337578425,5.482723101,4.607172956
731831,5.225348815,4.906826482,4.349658208,0.870868059
731832,0.380232231,0.276243094,0.318381871,0.318381871
731833,0.706199082,0.585260792,0.248150576,0.248150576
731834,0.03305553,0,0.070231295,0.070231295
731835,0.669585167,0.229422231,0.093641727,0.093641727
731836,0.501170522,0.234104317,0.070231295,0.046820863
731837,0.068779848,0.070231295,0.065549209,0.065549209
731838,0.146127915,0.126416331,0.093641727,0.060867122
731839,0.241221088,0.079595468,0.079595468,0.079595468
731840,1.018306958,0.725723382,0.365202734,0.299653526
731841,2.205496769,1.27820957,1.27820957,1.123700721
731842,2.231248244,1.306302088,1.306302088,0.145144676
731843,4.253581796,3.675437775,3.675437775,2.88884727
731844,2.789259294,2.308268564,2.266129787,2.266129787
731845,1.633064894,0.978556045,0.786590505,0.7538159
731846,0.580953273,0.379248993,0.533757842,0.533757842
731847,0.941520742,0.744451728,0.580578706,0.580578706
731848,0.522520835,0.262196835,0.266878921,0.135780504
731849,0.767300309,0.388613166,0.388613166,0.163873022
731850,2.67351812,2.481505759,2.481505759,2.149077629
731851,5.426631707,5.136248712,5.145612885,3.300870868
731852,5.340855885,5.066017417,5.094109935,0.978556045
731853,6.554405843,5.159659144,5.159659144,2.448731155
731854,8.379764023,7.566251522,7.566251522,2.645378781
731855,11.22272685,9.911976777,9.911976777,3.511564753
731856,25.80428879,27.44170803,25.84511658,20.12828917
731857,23.55243937,24.74950838,24.88997097,12.01423354
731858,32.80630209,34.18391235,33.96385429,28.26107313
731859,25.42335425,25.28326622,24.9836127,24.30471018
731860,19.88341605,19.13568686,20.11892499,16.83678247
731861,18.03675438,17.51568499,17.33776571,11.96741268
731862,18.44657739,16.40134844,16.40134844,3.572431876
731863,15.22160315,14.29440959,14.29440959,3.783125761
731864,16.92288604,16.44348722,16.44348722,3.282142523
731865,28.87934264,29.46436932,29.46436932,17.9932578
731866,36.86623279,39.32484315,39.37166401,28.07847177
731867,58.136436,59.20029965,59.52336361,59.12070419
731868,44.33069576,44.58750819,44.36745014,44.14739208
731869,34.30091769,32.91506695,35.35911602,35.28888473
731870,31.30246278,30.15263601,30.01685551,27.31997378
731871,28.32961888,26.90795018,26.94540687,3.890813747
731872,28.13147298,26.64575335,26.66916378,4.124918063
731873,94.95402191,99.2461841,98.70774417,98.70306208
731874,93.75100665,96.08577582,96.22623841,95.5098792
731875,82.39727503,89.05328214,89.77900552,89.01582545
731876,79.1496863,82.86824609,83.95449012,80.10113306
731877,72.0044948,74.10338047,74.97424853,74.40303399
731878,65.92733402,65.96591441,68.60661111,67.37990449
731879,64.18662796,65.00608671,65.49770578,63.75596966
731880,57.42925368,57.18700253,60.64238225,60.12735275
731881,59.60192902,59.43440397,59.46249649,59.18625339
731882,59.21401817,59.44376814,59.38290102,53.9423167
731883,68.32910385,69.47747916,69.59453132,68.2320442
731884,57.66991291,60.40827793,60.43168836,59.35949059
731885,54.00678903,54.02659425,55.49676936,53.97977339
731886,50.96076412,52.86543684,52.70156382,43.54808503
731887,45.34146456,45.6128851,47.1205169,39.75091301
731888,46.31023504,46.05300122,45.73461935,40.38767675
731889,44.39348254,44.53600524,45.08380935,29.08043824
731890,41.4165184,40.48131848,40.37363049,32.80737897
731891,40.61335331,40.12079783,40.46727222,16.93510628
731892,49.66701002,49.68630022,49.68630022,14.75793614
731893,49.66701002,49.68630022,49.68630022,13.97602772
731894,87.50412024,89.56362955,89.56362955,88.20582452
731895,85.70554359,88.42588257,89.5121266,76.58488623
731896,86.2939882,95.16340481,94.73265287,82.26425695
731897,84.29764023,90.71542279,90.94952711,69.82863564
731898,73.1180354,78.37344321,79.32858882,63.65296376
731899,71.85349752,74.9836127,74.89465306,59.00833411
731900,69.65151231,73.70540313,73.71008521,29.11321285
731901,70.29703156,74.5715891,74.39835191,29.28176796
731902,71.29501826,80.2275494,80.260324,71.69678809
731903,72.19557075,80.44292537,80.40546868,53.81590037
731904,68.43384212,75.83575241,75.85916284,57.53347692
731905,68.2535818,74.28129975,74.82910385,47.67768518
731906,67.69519618,72.32886974,72.32886974,50.44011612
731907,65.58310703,70.20788463,70.00187283,47.54658676
731908,62.96324562,65.72712801,65.58198333,51.10029029
731909,61.86328308,64.71579736,64.71579736,3.417923027
731910,61.86328308,64.71579736,64.71579736,2.692199644
731911,57.64163311,60.17417361,60.17417361,37.85935013
731912,56.20732278,58.57290008,59.17220714,27.78350033
731913,54.37147673,56.77497893,56.42850454,31.6649499
731914,49.11663077,52.38318195,52.68283547,17.05684053
731915,49.8262946,52.86543684,52.73902051,15.1137747
731916,49.57687986,50.55248619,50.42606986,22.84389924
731917,47.42691263,49.80335237,49.23681993,26.08858507
731918,47.42246465,48.53450698,48.55323532,8.441801667
731919,47.29440959,47.84624028,47.15329151,11.64903081
731920,43.45257047,44.06311452,43.87114898,23.72413147
731921,39.5466804,40.70605862,42.00299654,20.64331866
731922,40.62426257,41.14149265,40.15357243,25.58291975
731923,38.23780317,36.68414646,38.01385898,21.37840622
731924,38.75414365,38.81917783,37.56437869,23.52280176
731925,37.45463058,35.97715142,35.51362487,21.3503137
731926,36.36936979,34.93304617,34.63339264,20.09083247
731927,35.25222399,33.50032775,33.04616537,21.45800169
731928,31.3992415,29.83425414,30.75662515,17.59059837
731929,31.93599588,29.61887817,29.25835752,18.6768424
731930,28.54270063,27.22164997,28.06442551,15.68498923
731931,31.00955146,28.93997565,28.93997565,22.36164435
731940,29.01563817,27.28251709,27.28251709,17.93239067
731941,28.77399569,25.4284109,24.58095327,15.63348628
731942,27.45168087,23.98632831,23.88800449,7.439835191
731943,25.0466804,23.04522895,23.06863939,6.227174829
731944,25.28106564,23.10141399,23.0639573,5.815151231
731945,27.16345163,24.99297687,24.73546212,17.69360427
731946,25.48351906,23.34956457,23.73349565,13.62487124
731947,25.40827793,23.64921809,23.08268564,16.03614571
731948,25.64776664,21.56100758,21.48141212,12.69313606
731949,24.41281955,22.01048787,21.26603615,12.43562131
731950,24.45954677,20.95233636,20.5637232,14.26631707
731951,24.51175204,21.03193183,20.61522614,13.33926398
731952,23.82549864,20.95233636,20.88678715,15.36192527
731953,25.05257983,21.22389737,20.84933046,12.14064987
731954,24.03155726,21.49077629,21.41586291,16.54181103
731955,24.3938571,21.3175391,21.2473078,10.54874052
731956,24.9872179,21.27540032,21.14898399,12.41689297
731957,25.56025845,23.01245435,21.61719262,11.49920405
731958,21.97790055,20.64331866,20.48880981,12.43093923
731959,21.71214533,18.70493492,18.70025283,4.588444611
731960,21.71673378,18.70025283,18.70025283,2.790523457
731961,39.51802603,44.6530574,44.64837532,39.70409214
731962,35.24309392,39.41380279,40.2003933,17.13175391
731963,33.31721135,35.09691919,34.63339264,21.57505384
731964,29.24580953,29.13194119,29.13194119,12.71186441
731965,28.72029216,28.58413709,29.01020695,13.7091488
731966,61.9966289,77.23101414,76.23372975,73.7849986
731967,69.02528327,77.64771982,77.657084,56.49405375
731968,67.12224927,75.91534788,75.82170615,45.9219028
731969,64.31154602,73.67262852,74.0565596,27.19823954
731970,59.0520648,65.74585635,65.5913475,29.24899335
731971,58.70278116,63.13793426,63.36735649,21.66869557
731972,50.25770203,54.71017886,54.49480288,25.86384493
731973,43.75760839,45.79548647,45.72993726,22.60511284
731974,43.61293192,45.68779848,45.6128851,15.73649218
731975,39.4640884,41.23513438,41.23513438,19.13100478
731976,39.57603708,41.02444049,40.72946905,11.08718045
731977,36.9501826,37.62524581,37.61119955,12.72591067
731978,36.0390486,36.47813466,36.51090926,8.427755408
731979,35.06255267,35.32165933,35.22333552,12.39348254
731980,32.39947561,31.51980523,31.46830228,13.59677872
731981,30.72193089,30.57402378,30.49442832,11.19955052
731982,29.23775634,28.59350126,28.35939695,11.76608297
731983,26.17267534,26.29927896,26.84708306,8.891281955
731984,26.86454724,26.32737148,25.76552112,10.98885663
731985,23.51184568,24.08465212,24.60904579,8.497986703
731986,25.31618129,24.08465212,23.17632737,13.62487124
731987,22.5628336,18.66279614,18.48019477,12.09382901
731988,21.49681618,18.56447233,17.87620564,10.66579268
731989,20.38819178,17.6842401,17.47354621,9.81833505
731990,18.02799888,16.4481693,16.08296657,10.73602397
731991,18.79188126,15.74117427,15.74117427,11.95804851
731992,18.79010207,15.74117427,15.74117427,7.388332241
731993,17.39231201,15.09972844,15.09972844,10.72197771
731994,13.02434685,9.762150014,10.70793145,7.187002528
731995,15.29202172,11.92059182,11.92059182,4.51353123
731997,23.54508849,24.25320723,24.25320723,19.99719075
731998,22.29675063,22.93285888,22.93285888,1.47017511
731999,19.25184942,19.0186347,19.01395262,2.032025471
732000,20.22193089,18.76111996,18.46614852,3.46474389
732001,17.17159846,15.96591441,15.96123233,1.08624403
732002,17.00983238,15.76926679,15.74585635,0.987920217
732003,12.78649686,9.879202172,9.874520086,5.253300871
732004,13.73808409,10.520648,10.520648,2.729656335
732005,13.73808409,10.520648,10.520648,1.999250866
732006,53.33547149,56.64388051,56.64388051,52.70156382
732007,56.917408,63.31585354,63.31585354,37.89680682
732008,55.93145426,61.88313513,61.88313513,5.122202453
732009,31.18662796,30.30246278,30.2930986,6.391047851
732010,25.19449387,24.29066392,24.62777414,3.286824609
732011,14.44226988,12.31856915,11.69585167,6.063301807
732012,10.21172394,5.890064613,6.170989793,3.951680869
732013,22.08970877,21.15366607,6.751568499,2.973124824
732014,13.47466991,9.354808503,9.354808503,7.060586197
732015,13.44404907,9.322033898,9.322033898,0.046820863
732016,13.47251615,9.322033898,9.322033898,0
732017,10.3220339,7.538159004,7.538159004,0.8568218
732018,10.10464463,7.074632456,6.887349003,0.519711583
732019,9.137512876,5.379717202,5.342260511,1.231388707
732020,7.108858507,5.524861878,5.005150295,4.485438711
732021,6.935949059,4.597808784,4.518213316,1.025376908
732022,6.533336455,3.876767488,3.88613166,0.52439367
732023,5.369510254,3.36173799,3.305552954,0.964509786
732024,3.618269501,2.055435902,2.13503137,1.334394606
732025,4.198333177,2.621968349,2.621968349,2.514280363
732026,4.198333177,2.621968349,2.621968349,1.929019571
732027,43.50393295,44.02565783,44.02565783,43.37484783
732028,35.44624965,34.83472235,34.83940444,9.279895121
732029,33.22839217,32.88229235,32.88229235,1.573181009
732030,32.72033898,32.58732091,32.58732091,0.903642663
732031,76.39980335,77.83032119,67.15516434,63.53122952
732032,44.74449855,46.03427287,45.99213409,16.13446952
732033,37.62496488,38.1075007,38.14495739,1.053469426
732034,34.49293005,34.09495271,33.98726473,2.472141586
732035,20.8404345,16.45285139,16.70568405,6.011798858
732036,15.26491244,12.45434966,12.40284671,9.279895121
732037,15.27970784,12.42625714,12.39816462,0.168555108
732038,15.00014046,12.19215282,12.201517,0.135780504
732039,7.611527297,5.463994756,5.379717202,5.35630677
732040,3.437728252,2.247401442,2.921621875,2.921621875
732041,3.757421107,2.579829572,2.509598277,2.509598277
732042,3.825873209,2.406592378,2.359771514,0.271561008
732043,5.132783969,3.647345257,3.403876767,1.259481225
732044,10.11091863,8.268564472,7.697349939,7.556887349
732045,4.027296563,3.263414177,3.450697631,3.450697631
732046,2.579501826,2.022661298,1.980522521,1.980522521
732047,1.056980991,0.683584605,0.725723382,0.721041296
732048,2.774651185,1.507631801,1.507631801,0.927053095
732049,3.535724319,2.401910291,2.401910291,1.058151512
732050,33.90617099,34.94241034,34.94241034,33.56119487
732051,69.3783594,72.92349471,72.94690514,71.24262571
732052,55.95715891,58.88659987,59.02238037,52.6734713
732053,38.39502762,39.91946811,40.39235884,31.5291694
732054,24.6463152,24.57627119,25.03511565,25.03511565
732055,14.36328308,14.10244405,13.9479352,13.9479352
732056,12.09069201,11.28851016,11.57411743,4.195149359
732057,3.769641352,3.74566907,3.712894466,3.712894466
732058,3.931828823,2.284858133,2.425320723,1.151793239
732059,3.505758966,1.783874895,1.75110029,0.936417268
732060,3.591441146,2.509598277,1.203296189,1.203296189
732061,0.888706808,0.458844461,0.486936979,0.416705684
732062,6.386459406,5.351624684,1.13774698,0.978556045
732063,3.20118925,2.523644536,2.509598277,2.509598277
732064,0.549957861,0.533757842,0.491619065,0.491619065
732065,0.053422605,0.037456691,0.037456691,0.037456691
732066,0.053422605,0.037456691,0.037456691,0.014046259
732067,0.346568031,0.032774604,0.032774604,0.032774604
732068,0.346568031,0.032774604,0.032774604,0
732069,0.346568031,0.032774604,0.032774604,0
732070,67.84783219,70.00187283,70.00187283,69.97378032
732071,40.75039798,40.48600056,40.40640509,40.37831258
732072,12.49321097,8.797640228,15.75990261,13.23157599
732073,20.62004869,18.73770952,15.54452664,11.53666074
732074,15.3438056,12.88041951,12.85700908,12.85700908
732075,1.423307426,1.446764678,1.446764678,1.446764678
732076,1.430190093,1.446764678,1.446764678,0
732077,1.440771608,1.446764678,1.446764678,0
732078,9.596591441,8.830414833,8.830414833,8.282610731
732079,7.397040921,6.779661017,6.779661017,0.009364173
732080,7.397040921,6.779661017,6.779661017,0
732081,8.235228018,7.608390299,7.608390299,1.133064894
732082,58.73550894,59.36417268,59.36417268,54.94896526
732083,63.48436183,67.12238974,67.41736118,67.41267909
732084,44.71228579,45.65970596,46.1279146,32.45622249
732085,19.0608203,19.55239255,19.55707463,19.55707463
732086,4.08839779,4.298155258,4.925554827,4.906826482
732087,3.440022474,2.771795112,2.771795112,2.167805974
732088,3.466569904,2.71092799,2.71092799,0.079595468
732089,4.54771046,3.090176983,3.052720292,0.838093454
732090,7.238552299,5.670006555,5.670006555,3.581796048
732091,12.38500796,11.10122671,11.05908793,6.049255548
732092,15.80597434,13.79810844,13.79810844,5.571682742
732093,20.29679745,18.45678434,17.59059837,6.259949433
732094,18.02509598,17.11770765,17.08025096,13.6061429
732095,9.504213878,8.291974904,8.29665699,2.589193745
732096,9.650248151,8.310703249,8.306021163,1.020694822
732097,7.896385429,6.592377563,6.592377563,4.780410151
732098,8.005056653,6.583013391,6.437868714,0.861503886
732099,1.890345538,1.807285326,1.807285326,1.807285326
732100,1.910010301,1.807285326,1.807285326,0
732101,1.910010301,1.807285326,1.807285326,0
732102,55.08568218,56.48468958,56.48468958,56.36295533
732103,37.81135874,39.61045042,39.64322502,29.53460062
732104,24.76383557,25.42372881,25.78424946,13.67169211
732105,10.58053189,10.98417455,10.6938852,8.736773106
732106,3.111433655,2.167805974,2.181852233,1.395261729
732107,3.10192902,2.106938852,2.106938852,0.08895964
732108,2.885710272,1.924337485,1.924337485,0.229422231
732109,2.884867497,1.919655398,1.919655398,0
732110,3.076833037,2.139713456,2.139713456,0.220058058
732111,3.399522427,2.228673097,2.233355183,0.210693885
732112,11.0257983,11.39151606,10.99822081,10.60492555
732113,0.539095421,0.440116116,0.973873958,0.969191872
732114,1.434591254,1.151793239,0.898960577,0.8568218
732115,1.78687143,0.917688922,0.795954677,0.721041296
732116,1.391890626,0.983238131,0.706995037,0.440116116
732117,1.184521023,0.730405469,0.655492087,0.463526547
732118,1.032680963,0.8568218,0.655492087,0.351156475
732119,0.489278022,0.486936979,0.486936979,0.318381871
732120,0.629927896,0.486936979,0.486936979,0.023410432
732121,1.209944751,1.109654462,1.109654462,0.730405469
732122,0.39966289,0.24346849,0.210693885,0.117052158
732123,0.070652683,0.070231295,0.070231295,0.056185036
732124,0.090738833,0.070231295,0.070231295,0
732125,0.083434779,0.060867122,0.060867122,0
732126,0.338889409,0.266878921,0.266878921,0.238786403
